CrashID,CrashDeathCount,CrashMonth,Latitude,Longitude,PersonAge,PersonAlcoholResult,PersonBloodAlcoholContentTestResult,PersonType
16830687,0,1,29.51203288,-98.69604103,NoData,NoData,NoData,1-DRIVER
16830688,0,1,29.59082809,-98.59877457,26,NoData,NoData,1-DRIVER
16830688,0,1,29.59082809,-98.59877457,19,NoData,NoData,1-DRIVER
16830688,0,1,29.59082809,-98.59877457,18,NoData,NoData,2-PASSENGER/OCCUPANT
16830688,0,1,29.59082809,-98.59877457,20,NoData,NoData,2-PASSENGER/OCCUPANT
16830688,0,1,29.59082809,-98.59877457,17,NoData,NoData,2-PASSENGER/OCCUPANT
16830688,0,1,29.59082809,-98.59877457,20,NoData,NoData,2-PASSENGER/OCCUPANT
16844503,0,1,29.60858029,-98.51500752,38,NoData,NoData,1-DRIVER
16830040,0,1,29.59896436,-98.56519918,27,NoData,NoData,1-DRIVER
16830040,0,1,29.59896436,-98.56519918,20,NoData,NoData,1-DRIVER
16830040,0,1,29.59896436,-98.56519918,26,NoData,NoData,1-DRIVER
16830041,0,1,29.51068618,-98.69669546,28,NoData,NoData,1-DRIVER
16830282,0,1,29.60231641,-98.39209612,23,NoData,NoData,1-DRIVER
16830282,0,1,29.60231641,-98.39209612,49,NoData,NoData,1-DRIVER
16832983,0,1,29.60045759,-98.42251593,25,NoData,NoData,1-DRIVER
16839967,0,1,29.59298219,-98.35268828,22,NoData,NoData,1-DRIVER
16830405,0,1,29.60238774,-98.38859092,38,NoData,NoData,1-DRIVER
16830769,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16830779,0,1,29.60827957,-98.52346908,27,NoData,NoData,1-DRIVER
16832016,0,1,29.55081923,-98.66993381,18,NoData,NoData,1-DRIVER
16832016,0,1,29.55081923,-98.66993381,66,NoData,NoData,1-DRIVER
16832016,0,1,29.55081923,-98.66993381,93,NoData,NoData,2-PASSENGER/OCCUPANT
16832016,0,1,29.55081923,-98.66993381,67,NoData,NoData,2-PASSENGER/OCCUPANT
16832016,0,1,29.55081923,-98.66993381,39,NoData,NoData,1-DRIVER
16832016,0,1,29.55081923,-98.66993381,22,NoData,NoData,1-DRIVER
16832016,0,1,29.55081923,-98.66993381,1,NoData,NoData,2-PASSENGER/OCCUPANT
16832535,0,1,29.58620386,-98.63564214,33,NoData,NoData,1-DRIVER
16832535,0,1,29.58620386,-98.63564214,21,NoData,NoData,1-DRIVER
16832567,0,1,29.60012318,-98.42721438,19,NoData,NoData,1-DRIVER
16832567,0,1,29.60012318,-98.42721438,83,NoData,NoData,1-DRIVER
16832568,0,1,29.58555305,-98.34761225,37,NoData,NoData,1-DRIVER
16832568,0,1,29.58555305,-98.34761225,7,NoData,NoData,2-PASSENGER/OCCUPANT
16832568,0,1,29.58555305,-98.34761225,21,NoData,NoData,1-DRIVER
16832568,0,1,29.58555305,-98.34761225,42,NoData,NoData,2-PASSENGER/OCCUPANT
16832867,0,1,29.6007678,-98.41839788,52,NoData,NoData,1-DRIVER
16832867,0,1,29.6007678,-98.41839788,24,NoData,NoData,1-DRIVER
16832869,0,1,29.60396091,-98.53231145,73,NoData,NoData,1-DRIVER
16832869,0,1,29.60396091,-98.53231145,44,NoData,NoData,1-DRIVER
16832869,0,1,29.60396091,-98.53231145,76,NoData,NoData,2-PASSENGER/OCCUPANT
16832869,0,1,29.60396091,-98.53231145,10,NoData,NoData,2-PASSENGER/OCCUPANT
16832869,0,1,29.60396091,-98.53231145,43,NoData,NoData,1-DRIVER
16832869,0,1,29.60396091,-98.53231145,52,NoData,NoData,2-PASSENGER/OCCUPANT
16832869,0,1,29.60396091,-98.53231145,14,NoData,NoData,2-PASSENGER/OCCUPANT
16832869,0,1,29.60396091,-98.53231145,15,NoData,NoData,2-PASSENGER/OCCUPANT
16832869,0,1,29.60396091,-98.53231145,38,NoData,NoData,1-DRIVER
16839210,0,1,29.5803571,-98.3440676,67,NoData,NoData,1-DRIVER
16839210,0,1,29.5803571,-98.3440676,13,NoData,NoData,2-PASSENGER/OCCUPANT
16849511,0,1,29.5613277,-98.65869093,NoData,NoData,NoData,1-DRIVER
16849511,0,1,29.5613277,-98.65869093,39,NoData,NoData,1-DRIVER
16849811,0,1,NoData,NoData,18,NoData,NoData,1-DRIVER
16849811,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16832884,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16832966,0,1,29.58941608,-98.61114156,21,NoData,NoData,1-DRIVER
16832966,0,1,29.58941608,-98.61114156,47,NoData,NoData,1-DRIVER
16832966,0,1,29.58941608,-98.61114156,79,NoData,NoData,2-PASSENGER/OCCUPANT
16833074,0,1,29.46367043,-98.71104149,43,NoData,NoData,1-DRIVER
16833074,0,1,29.46367043,-98.71104149,39,NoData,NoData,2-PASSENGER/OCCUPANT
16834152,0,1,29.60896017,-98.49106313,23,NoData,NoData,1-DRIVER
16835764,0,1,29.59896436,-98.56519918,42,NoData,NoData,1-DRIVER
16835764,0,1,29.59896436,-98.56519918,34,NoData,NoData,1-DRIVER
16835764,0,1,29.59896436,-98.56519918,43,NoData,NoData,1-DRIVER
16838208,0,1,29.44793472,-98.71102261,NoData,NoData,NoData,1-DRIVER
16838208,0,1,29.44793472,-98.71102261,28,NoData,NoData,1-DRIVER
16834145,0,1,29.60068542,-98.56092102,21,NoData,NoData,1-DRIVER
16834145,0,1,29.60068542,-98.56092102,54,NoData,NoData,1-DRIVER
16835827,0,1,29.58708577,-98.63181413,NoData,NoData,NoData,1-DRIVER
16835827,0,1,29.58708577,-98.63181413,30,NoData,NoData,1-DRIVER
16835838,0,1,29.57429589,-98.64792033,29,NoData,NoData,1-DRIVER
16835838,0,1,29.57429589,-98.64792033,26,NoData,NoData,1-DRIVER
16842833,0,1,29.4653284,-98.7110175,28,NoData,NoData,1-DRIVER
16842833,0,1,29.4653284,-98.7110175,27,NoData,NoData,2-PASSENGER/OCCUPANT
16842833,0,1,29.4653284,-98.7110175,29,NoData,NoData,1-DRIVER
16842833,0,1,29.4653284,-98.7110175,36,NoData,NoData,1-DRIVER
16842833,0,1,29.4653284,-98.7110175,11,NoData,NoData,2-PASSENGER/OCCUPANT
16842833,0,1,29.4653284,-98.7110175,10,NoData,NoData,2-PASSENGER/OCCUPANT
16836083,0,1,29.60070643,-98.4354011,48,NoData,NoData,1-DRIVER
16836083,0,1,29.60070643,-98.4354011,42,NoData,NoData,1-DRIVER
16836221,0,1,29.61001789,-98.47244316,32,NoData,NoData,1-DRIVER
16836221,0,1,29.61001789,-98.47244316,70,NoData,NoData,1-DRIVER
16836892,0,1,29.60072048,-98.41902611,66,NoData,NoData,1-DRIVER
16836892,0,1,29.60072048,-98.41902611,35,NoData,NoData,1-DRIVER
16836892,0,1,29.60072048,-98.41902611,46,NoData,NoData,1-DRIVER
16837902,0,1,29.5645992,-98.65555141,36,NoData,NoData,1-DRIVER
16837902,0,1,29.5645992,-98.65555141,30,NoData,NoData,1-DRIVER
16837902,0,1,29.5645992,-98.65555141,21,NoData,NoData,2-PASSENGER/OCCUPANT
16837902,0,1,29.5645992,-98.65555141,19,NoData,NoData,2-PASSENGER/OCCUPANT
16837910,0,1,NoData,NoData,44,NoData,NoData,1-DRIVER
16837910,0,1,NoData,NoData,62,NoData,NoData,1-DRIVER
16839984,0,1,29.60614424,-98.45762373,31,NoData,NoData,1-DRIVER
16839984,0,1,29.60614424,-98.45762373,50,NoData,NoData,1-DRIVER
16840119,0,1,29.4952926,-98.70413612,52,NoData,NoData,1-DRIVER
16840119,0,1,29.4952926,-98.70413612,37,NoData,NoData,1-DRIVER
16847848,0,1,29.56572566,-98.65450534,24,NoData,NoData,1-DRIVER
16847848,0,1,29.56572566,-98.65450534,29,NoData,NoData,1-DRIVER
16836186,0,1,29.58715626,-98.63117403,NoData,NoData,NoData,1-DRIVER
16836186,0,1,29.58715626,-98.63117403,34,NoData,NoData,1-DRIVER
16837880,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16837955,0,1,29.59086418,-98.59846497,NoData,NoData,NoData,1-DRIVER
16837955,0,1,29.59086418,-98.59846497,49,NoData,NoData,1-DRIVER
16837956,0,1,29.59097137,-98.59752424,34,NoData,NoData,1-DRIVER
16837956,0,1,29.59097137,-98.59752424,33,NoData,NoData,2-PASSENGER/OCCUPANT
16837956,0,1,29.59097137,-98.59752424,27,NoData,NoData,1-DRIVER
16837964,0,1,29.5587818,-98.66141232,23,NoData,NoData,1-DRIVER
16837964,0,1,29.5587818,-98.66141232,62,NoData,NoData,1-DRIVER
16837964,0,1,29.5587818,-98.66141232,70,NoData,NoData,2-PASSENGER/OCCUPANT
16838276,0,1,29.59086418,-98.59846497,59,NoData,NoData,1-DRIVER
16838276,0,1,29.59086418,-98.59846497,59,NoData,NoData,2-PASSENGER/OCCUPANT
16838276,0,1,29.59086418,-98.59846497,38,NoData,NoData,1-DRIVER
16838277,0,1,29.60884824,-98.49261492,39,NoData,NoData,1-DRIVER
16838277,0,1,29.60884824,-98.49261492,70,NoData,NoData,2-PASSENGER/OCCUPANT
16838277,0,1,29.60884824,-98.49261492,37,NoData,NoData,1-DRIVER
16838364,0,1,29.57299289,-98.64915696,28,NoData,NoData,1-DRIVER
16838364,0,1,29.57299289,-98.64915696,31,NoData,NoData,2-PASSENGER/OCCUPANT
16838364,0,1,29.57299289,-98.64915696,58,NoData,NoData,1-DRIVER
16838364,0,1,29.57299289,-98.64915696,23,NoData,NoData,1-DRIVER
16839849,0,1,29.60185711,-98.44010255,35,NoData,NoData,1-DRIVER
16843600,0,1,29.46370143,-98.71104152,20,NoData,NoData,1-DRIVER
16843600,0,1,29.46370143,-98.71104152,50,NoData,NoData,1-DRIVER
16843600,0,1,29.46370143,-98.71104152,51,NoData,NoData,2-PASSENGER/OCCUPANT
16843600,0,1,29.46370143,-98.71104152,25,NoData,NoData,2-PASSENGER/OCCUPANT
16843600,0,1,29.46370143,-98.71104152,16,NoData,NoData,2-PASSENGER/OCCUPANT
16843600,0,1,29.46370143,-98.71104152,21,NoData,NoData,2-PASSENGER/OCCUPANT
16844585,0,1,29.60021842,-98.56241633,16,NoData,NoData,1-DRIVER
16844585,0,1,29.60021842,-98.56241633,17,NoData,NoData,1-DRIVER
16839324,0,1,29.59086418,-98.59846497,61,NoData,NoData,1-DRIVER
16839324,0,1,29.59086418,-98.59846497,31,NoData,NoData,1-DRIVER
16839569,0,1,29.5907222,-98.59971387,41,NoData,NoData,1-DRIVER
16839569,0,1,29.5907222,-98.59971387,57,NoData,NoData,1-DRIVER
16839569,0,1,29.5907222,-98.59971387,20,NoData,NoData,1-DRIVER
16839575,0,1,29.59084574,-98.59861802,31,NoData,NoData,1-DRIVER
16839575,0,1,29.59084574,-98.59861802,31,NoData,NoData,1-DRIVER
16841310,0,1,29.57424237,-98.64797188,NoData,NoData,NoData,1-DRIVER
16841310,0,1,29.57424237,-98.64797188,43,NoData,NoData,1-DRIVER
16841351,0,1,29.58715643,-98.6311725,49,NoData,NoData,1-DRIVER
16841351,0,1,29.58715643,-98.6311725,33,NoData,NoData,1-DRIVER
16841354,0,1,29.59347721,-98.57776285,16,NoData,NoData,1-DRIVER
16841354,0,1,29.59347721,-98.57776285,40,NoData,NoData,1-DRIVER
16841354,0,1,29.59347721,-98.57776285,22,NoData,NoData,2-PASSENGER/OCCUPANT
16841354,0,1,29.59347721,-98.57776285,59,NoData,NoData,1-DRIVER
16841361,0,1,29.57675392,-98.64558098,44,NoData,NoData,1-DRIVER
16841361,0,1,29.57675392,-98.64558098,32,NoData,NoData,1-DRIVER
16843703,0,1,29.52968804,-98.68487127,31,NoData,NoData,1-DRIVER
16843703,0,1,29.52968804,-98.68487127,73,NoData,NoData,1-DRIVER
16845137,0,1,29.60090972,-98.41651391,25,NoData,NoData,1-DRIVER
16841848,0,1,29.6007678,-98.41839788,NoData,NoData,NoData,1-DRIVER
16841848,0,1,29.6007678,-98.41839788,31,NoData,NoData,1-DRIVER
16841919,0,1,29.58794835,-98.62398153,20,NoData,NoData,1-DRIVER
16841919,0,1,29.58794835,-98.62398153,25,NoData,NoData,1-DRIVER
16842847,0,1,29.59958649,-98.56380463,24,NoData,NoData,1-DRIVER
16842847,0,1,29.59958649,-98.56380463,30,NoData,NoData,1-DRIVER
16842847,0,1,29.59958649,-98.56380463,40,NoData,NoData,1-DRIVER
16842847,0,1,29.59958649,-98.56380463,28,NoData,NoData,1-DRIVER
16842847,0,1,29.59958649,-98.56380463,27,NoData,NoData,1-DRIVER
16843579,0,1,29.49428456,-98.70464416,37,NoData,NoData,1-DRIVER
16843579,0,1,29.49428456,-98.70464416,1,NoData,NoData,2-PASSENGER/OCCUPANT
16843579,0,1,29.49428456,-98.70464416,71,NoData,NoData,1-DRIVER
16843579,0,1,29.49428456,-98.70464416,70,NoData,NoData,2-PASSENGER/OCCUPANT
16843579,0,1,29.49428456,-98.70464416,19,NoData,NoData,1-DRIVER
16845165,0,1,29.60865011,-98.50545212,26,NoData,NoData,1-DRIVER
16845165,0,1,29.60865011,-98.50545212,29,NoData,NoData,2-PASSENGER/OCCUPANT
16845165,0,1,29.60865011,-98.50545212,20,NoData,NoData,2-PASSENGER/OCCUPANT
16845165,0,1,29.60865011,-98.50545212,20,NoData,NoData,1-DRIVER
16845167,0,1,29.6041614,-98.44967282,25,NoData,NoData,1-DRIVER
16845167,0,1,29.6041614,-98.44967282,47,NoData,NoData,1-DRIVER
16845167,0,1,29.6041614,-98.44967282,45,NoData,NoData,2-PASSENGER/OCCUPANT
16843523,0,1,29.60877595,-98.46678843,NoData,NoData,NoData,1-DRIVER
16843523,0,1,29.60877595,-98.46678843,19,NoData,NoData,1-DRIVER
16843543,0,1,29.59187746,-98.58965754,23,1-POSITIVE,0.217,1-DRIVER
16843570,0,1,NoData,NoData,22,NoData,NoData,1-DRIVER
16843570,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16843717,0,1,29.51508155,-98.69459722,49,NoData,NoData,1-DRIVER
16843725,0,1,29.4933337,-98.70514341,17,NoData,NoData,1-DRIVER
16843725,0,1,29.4933337,-98.70514341,17,NoData,NoData,2-PASSENGER/OCCUPANT
16843725,0,1,29.4933337,-98.70514341,34,NoData,NoData,1-DRIVER
16844492,0,1,29.602863,-98.36366928,45,NoData,NoData,1-DRIVER
16844492,0,1,29.602863,-98.36366928,17,NoData,NoData,1-DRIVER
16845175,0,1,29.60284903,-98.364568,21,NoData,NoData,1-DRIVER
16845208,0,1,29.60892987,-98.46748431,NoData,NoData,NoData,1-DRIVER
16845208,0,1,29.60892987,-98.46748431,41,NoData,NoData,1-DRIVER
16845208,0,1,29.60892987,-98.46748431,37,NoData,NoData,2-PASSENGER/OCCUPANT
16852839,0,1,NoData,NoData,24,NoData,NoData,1-DRIVER
16852839,0,1,NoData,NoData,63,NoData,NoData,1-DRIVER
16853445,0,1,29.60284753,-98.36464653,18,NoData,NoData,1-DRIVER
16853445,0,1,29.60284753,-98.36464653,41,NoData,NoData,1-DRIVER
16844181,0,1,29.5535051,-98.66736744,NoData,NoData,NoData,1-DRIVER
16844181,0,1,29.5535051,-98.66736744,17,NoData,NoData,1-DRIVER
16844374,0,1,29.58900271,-98.61466676,20,NoData,NoData,1-DRIVER
16844488,0,1,29.60279087,-98.3675944,31,1-POSITIVE,0.15,1-DRIVER
16844559,0,1,29.57908821,-98.64340192,31,NoData,NoData,1-DRIVER
16844597,0,1,29.51751377,-98.69339227,56,NoData,NoData,1-DRIVER
16844602,0,1,29.38191223,-98.70094299,22,NoData,NoData,1-DRIVER
16844602,0,1,29.38191223,-98.70094299,4,NoData,NoData,2-PASSENGER/OCCUPANT
16844602,0,1,29.38191223,-98.70094299,50,NoData,NoData,1-DRIVER
16844968,0,1,29.59504985,-98.5736109,63,NoData,NoData,1-DRIVER
16844968,0,1,29.59504985,-98.5736109,63,NoData,NoData,2-PASSENGER/OCCUPANT
16844968,0,1,29.59504985,-98.5736109,39,NoData,NoData,1-DRIVER
16844968,0,1,29.59504985,-98.5736109,39,NoData,NoData,2-PASSENGER/OCCUPANT
16844968,0,1,29.59504985,-98.5736109,9,NoData,NoData,2-PASSENGER/OCCUPANT
16844968,0,1,29.59504985,-98.5736109,35,NoData,NoData,1-DRIVER
16844973,0,1,29.5960656,-98.57141793,45,NoData,NoData,1-DRIVER
16844973,0,1,29.5960656,-98.57141793,30,NoData,NoData,1-DRIVER
16845214,0,1,29.60250698,-98.44293483,65,NoData,NoData,1-DRIVER
16845214,0,1,29.60250698,-98.44293483,37,NoData,NoData,1-DRIVER
16847354,0,1,29.60614424,-98.45762373,34,NoData,NoData,1-DRIVER
16847354,0,1,29.60614424,-98.45762373,34,NoData,NoData,1-DRIVER
16849513,0,1,29.59104336,-98.59689942,24,NoData,NoData,1-DRIVER
16849513,0,1,29.59104336,-98.59689942,27,NoData,NoData,2-PASSENGER/OCCUPANT
16849569,0,1,29.57739456,-98.64497948,NoData,NoData,NoData,1-DRIVER
16849569,0,1,29.57739456,-98.64497948,35,NoData,NoData,1-DRIVER
16849910,0,1,NoData,NoData,25,1-POSITIVE,0.232,1-DRIVER
16849910,0,1,NoData,NoData,22,NoData,NoData,2-PASSENGER/OCCUPANT
16849910,0,1,NoData,NoData,NoData,NoData,NoData,2-PASSENGER/OCCUPANT
16849910,0,1,NoData,NoData,49,NoData,NoData,2-PASSENGER/OCCUPANT
16856273,0,1,29.43644575,-98.71087867,51,NoData,NoData,1-DRIVER
16856273,0,1,29.43644575,-98.71087867,NoData,NoData,NoData,1-DRIVER
16844976,0,1,29.59419217,-98.57559491,44,NoData,NoData,1-DRIVER
16844976,0,1,29.59419217,-98.57559491,45,NoData,NoData,2-PASSENGER/OCCUPANT
16844976,0,1,29.59419217,-98.57559491,12,NoData,NoData,2-PASSENGER/OCCUPANT
16844976,0,1,29.59419217,-98.57559491,3,NoData,NoData,2-PASSENGER/OCCUPANT
16844976,0,1,29.59419217,-98.57559491,19,NoData,NoData,1-DRIVER
16845128,0,1,29.59618762,-98.57115449,53,NoData,NoData,1-DRIVER
16845128,0,1,29.59618762,-98.57115449,43,NoData,NoData,1-DRIVER
16845128,0,1,29.59618762,-98.57115449,26,NoData,NoData,2-PASSENGER/OCCUPANT
16845473,0,1,29.60206239,-98.40090247,NoData,NoData,NoData,1-DRIVER
16845473,0,1,29.60206239,-98.40090247,44,NoData,NoData,1-DRIVER
16845473,0,1,29.60206239,-98.40090247,43,NoData,NoData,2-PASSENGER/OCCUPANT
16845551,0,1,29.5535868,-98.66728025,36,NoData,NoData,1-DRIVER
16845551,0,1,29.5535868,-98.66728025,9,NoData,NoData,2-PASSENGER/OCCUPANT
16845551,0,1,29.5535868,-98.66728025,9,NoData,NoData,2-PASSENGER/OCCUPANT
16845551,0,1,29.5535868,-98.66728025,NoData,NoData,NoData,1-DRIVER
16849510,0,1,29.5160084,-98.69413945,23,1-POSITIVE,0.163,1-DRIVER
16849510,0,1,29.5160084,-98.69413945,21,NoData,NoData,2-PASSENGER/OCCUPANT
16847749,0,1,29.43644575,-98.71087867,58,NoData,NoData,1-DRIVER
16847849,0,1,29.60520875,-98.53017556,45,NoData,NoData,1-DRIVER
16847849,0,1,29.60520875,-98.53017556,51,NoData,NoData,1-DRIVER
16849407,0,1,29.61021421,-98.47794902,20,NoData,NoData,1-DRIVER
16849407,0,1,29.61021421,-98.47794902,24,NoData,NoData,1-DRIVER
16849483,0,1,29.60884534,-98.49266494,22,NoData,NoData,1-DRIVER
16849483,0,1,29.60884534,-98.49266494,38,NoData,NoData,2-PASSENGER/OCCUPANT
16849483,0,1,29.60884534,-98.49266494,37,NoData,NoData,1-DRIVER
16849483,0,1,29.60884534,-98.49266494,35,NoData,NoData,1-DRIVER
16849529,0,1,29.59093538,-98.59783665,34,NoData,NoData,1-DRIVER
16849529,0,1,29.59093538,-98.59783665,42,NoData,NoData,1-DRIVER
16849529,0,1,29.59093538,-98.59783665,22,NoData,NoData,2-PASSENGER/OCCUPANT
16849529,0,1,29.59093538,-98.59783665,44,NoData,NoData,1-DRIVER
16849572,0,1,29.56883343,-98.65225318,37,NoData,NoData,1-DRIVER
16849572,0,1,29.56883343,-98.65225318,12,NoData,NoData,2-PASSENGER/OCCUPANT
16849572,0,1,29.56883343,-98.65225318,45,NoData,NoData,1-DRIVER
16850827,0,1,29.49428456,-98.70464416,NoData,NoData,NoData,1-DRIVER
16850827,0,1,29.49428456,-98.70464416,52,NoData,NoData,1-DRIVER
16849575,0,1,29.59351432,-98.57761166,41,NoData,NoData,1-DRIVER
16849575,0,1,29.59351432,-98.57761166,20,NoData,NoData,1-DRIVER
16851231,0,1,29.60250698,-98.44293483,28,NoData,NoData,1-DRIVER
16851231,0,1,29.60250698,-98.44293483,34,NoData,NoData,1-DRIVER
16851231,0,1,29.60250698,-98.44293483,60,NoData,NoData,2-PASSENGER/OCCUPANT
16851316,0,1,29.60299512,-98.53444064,NoData,NoData,NoData,1-DRIVER
16851316,0,1,29.60299512,-98.53444064,1,NoData,NoData,2-PASSENGER/OCCUPANT
16851316,0,1,29.60299512,-98.53444064,4,NoData,NoData,2-PASSENGER/OCCUPANT
16851339,0,1,29.60091321,-98.55995218,59,NoData,NoData,1-DRIVER
16851339,0,1,29.60091321,-98.55995218,57,NoData,NoData,1-DRIVER
16851565,0,1,29.60849594,-98.49769156,NoData,NoData,NoData,1-DRIVER
16851565,0,1,29.60849594,-98.49769156,40,NoData,NoData,1-DRIVER
16852168,0,1,29.60223864,-98.39622215,65,NoData,NoData,1-DRIVER
16852168,0,1,29.60223864,-98.39622215,60,NoData,NoData,2-PASSENGER/OCCUPANT
16852168,0,1,29.60223864,-98.39622215,20,NoData,NoData,1-DRIVER
16853629,0,1,29.54802122,-98.67257158,55,NoData,NoData,1-DRIVER
16853629,0,1,29.54802122,-98.67257158,46,NoData,NoData,1-DRIVER
16853629,0,1,29.54802122,-98.67257158,68,NoData,NoData,1-DRIVER
16853623,0,1,29.58712206,-98.63148464,72,NoData,NoData,1-DRIVER
16853623,0,1,29.58712206,-98.63148464,64,NoData,NoData,1-DRIVER
16854546,0,1,29.58700735,-98.63243383,47,NoData,NoData,1-DRIVER
16854546,0,1,29.58700735,-98.63243383,9,NoData,NoData,2-PASSENGER/OCCUPANT
16854546,0,1,29.58700735,-98.63243383,21,NoData,NoData,1-DRIVER
16854546,0,1,29.58700735,-98.63243383,50,NoData,NoData,1-DRIVER
16854546,0,1,29.58700735,-98.63243383,2,NoData,NoData,2-PASSENGER/OCCUPANT
16854546,0,1,29.58700735,-98.63243383,1,NoData,NoData,2-PASSENGER/OCCUPANT
16855500,0,1,29.602437,-98.44262985,74,NoData,NoData,1-DRIVER
16855500,0,1,29.602437,-98.44262985,36,NoData,NoData,1-DRIVER
16856067,0,1,29.56841503,-98.65253211,39,NoData,NoData,1-DRIVER
16856067,0,1,29.56841503,-98.65253211,31,NoData,NoData,1-DRIVER
16856680,0,1,29.60869217,-98.50827789,44,NoData,NoData,1-DRIVER
16856680,0,1,29.60869217,-98.50827789,38,NoData,NoData,1-DRIVER
16857041,0,1,29.56352017,-98.65656818,20,NoData,NoData,1-DRIVER
16857041,0,1,29.56352017,-98.65656818,30,NoData,NoData,1-DRIVER
16855123,0,1,29.57803399,-98.64438387,28,NoData,NoData,1-DRIVER
16855123,0,1,29.57803399,-98.64438387,75,NoData,NoData,1-DRIVER
16855123,0,1,29.57803399,-98.64438387,71,NoData,NoData,2-PASSENGER/OCCUPANT
16855202,0,1,29.55381422,-98.66704367,54,NoData,NoData,1-DRIVER
16855202,0,1,29.55381422,-98.66704367,46,NoData,NoData,1-DRIVER
16855202,0,1,29.55381422,-98.66704367,42,NoData,NoData,1-DRIVER
16855202,0,1,29.55381422,-98.66704367,NoData,NoData,NoData,1-DRIVER
16855407,0,1,29.5535051,-98.66736744,71,NoData,NoData,1-DRIVER
16855407,0,1,29.5535051,-98.66736744,52,NoData,NoData,1-DRIVER
16855447,0,1,29.60079141,-98.41808454,64,NoData,NoData,1-DRIVER
16855447,0,1,29.60079141,-98.41808454,28,NoData,NoData,1-DRIVER
16855473,0,1,29.49390775,-98.70483765,56,NoData,NoData,1-DRIVER
16855473,0,1,29.49390775,-98.70483765,52,NoData,NoData,2-PASSENGER/OCCUPANT
16855473,0,1,29.49390775,-98.70483765,62,NoData,NoData,1-DRIVER
16855719,0,1,29.49153667,-98.70610059,56,NoData,NoData,1-DRIVER
16855719,0,1,29.49153667,-98.70610059,41,NoData,NoData,1-DRIVER
16856008,0,1,29.60240056,-98.38796105,29,NoData,NoData,1-DRIVER
16856008,0,1,29.60240056,-98.38796105,70,NoData,NoData,2-PASSENGER/OCCUPANT
16856008,0,1,29.60240056,-98.38796105,81,NoData,NoData,1-DRIVER
16856021,0,1,29.6007678,-98.41839788,NoData,NoData,NoData,1-DRIVER
16856021,0,1,29.6007678,-98.41839788,61,NoData,NoData,1-DRIVER
16863807,0,1,29.60236605,-98.36039435,24,1-POSITIVE,0.22,1-DRIVER
16866188,0,1,29.59189687,-98.58950148,19,NoData,NoData,1-DRIVER
16866188,0,1,29.59189687,-98.58950148,43,NoData,NoData,1-DRIVER
16855851,0,1,29.58891294,-98.61543233,29,NoData,NoData,1-DRIVER
16855851,0,1,29.58891294,-98.61543233,18,NoData,NoData,1-DRIVER
16856274,0,1,29.60240056,-98.38796105,61,NoData,NoData,1-DRIVER
16856274,0,1,29.60240056,-98.38796105,74,NoData,NoData,1-DRIVER
16858072,0,1,29.57900743,-98.34313311,31,NoData,NoData,1-DRIVER
16858072,0,1,29.57900743,-98.34313311,26,NoData,NoData,1-DRIVER
16862482,0,1,29.60870343,-98.46645967,23,NoData,NoData,1-DRIVER
16858165,0,1,29.60866862,-98.50671138,NoData,NoData,NoData,1-DRIVER
16858165,0,1,29.60866862,-98.50671138,16,NoData,NoData,1-DRIVER
16859574,0,1,29.59189687,-98.58950148,NoData,NoData,NoData,1-DRIVER
16859574,0,1,29.59189687,-98.58950148,42,NoData,NoData,1-DRIVER
16866427,0,1,29.4952926,-98.70413612,35,NoData,NoData,1-DRIVER
16866427,0,1,29.4952926,-98.70413612,32,NoData,NoData,1-DRIVER
16866579,0,1,29.60963633,-98.48395885,NoData,NoData,NoData,1-DRIVER
16866579,0,1,29.60963633,-98.48395885,36,NoData,NoData,1-DRIVER
16866579,0,1,29.60963633,-98.48395885,74,NoData,NoData,1-DRIVER
16866579,0,1,29.60963633,-98.48395885,32,NoData,NoData,2-PASSENGER/OCCUPANT
16866579,0,1,29.60963633,-98.48395885,27,NoData,NoData,2-PASSENGER/OCCUPANT
16866579,0,1,29.60963633,-98.48395885,27,NoData,NoData,1-DRIVER
16866579,0,1,29.60963633,-98.48395885,22,NoData,NoData,2-PASSENGER/OCCUPANT
16866579,0,1,29.60963633,-98.48395885,27,NoData,NoData,2-PASSENGER/OCCUPANT
16911743,0,1,29.52171431,-98.69130503,NoData,NoData,NoData,1-DRIVER
16911743,0,1,29.52171431,-98.69130503,27,NoData,NoData,1-DRIVER
16859954,0,1,29.47925301,-98.71064158,25,NoData,NoData,1-DRIVER
16859954,0,1,29.47925301,-98.71064158,NoData,NoData,NoData,1-DRIVER
16860067,0,1,29.59104336,-98.59689942,31,NoData,NoData,1-DRIVER
16860067,0,1,29.59104336,-98.59689942,38,NoData,NoData,1-DRIVER
16860147,0,1,NoData,NoData,NoData,NoData,NoData,1-DRIVER
16862055,0,1,29.59170278,-98.5910621,58,NoData,NoData,1-DRIVER
16862055,0,1,29.59170278,-98.5910621,45,NoData,NoData,1-DRIVER
16862069,0,1,29.60868954,-98.50985817,25,NoData,NoData,1-DRIVER
16862069,0,1,29.60868954,-98.50985817,22,NoData,NoData,1-DRIVER
